BuId,Rim,TotalCards
856415,1070914,1
952824,1071093,1
856348,1071166,1
856198,1071290,1
856268,1071382,1
856351,1071403,2
856274,1071680,1
856426,1071682,2
856207,1071782,2
856208,1071844,1
856210,1071937,1
856280,1071961,2
856361,1071979,1
856433,1071994,1
856213,1072026,1
856435,1072065,1
856436,1072198,1
856437,1072249,1
856371,1072493,1
856372,1072606,1
856444,1072633,1
955285,1072733,1
856375,1072757,1
856376,1072897,1
954477,1073001,1
856230,1073108,1
856453,1073158,1
856454,1073174,1
856383,1073249,1
856303,1073310,1
950763,1073733,1
856461,1073833,1
856390,1073862,1
856310,1073879,1
856241,1073904,1
856244,1074026,1
856395,107407,2
856246,1074162,1
856397,1074185,1
856469,1074205,1
856470,1074222,1
856319,1074261,1
856320,1074290,2
856475,1074403,1
856700,1074506,1
856705,1074733,1
856482,1074743,1
856483,1074780,1
856561,1074803,1
856563,1074846,1
856489,1075035,1
946461,1075073,1
856568,1075155,1
856636,1075162,1
856715,1075180,1
856492,1075190,2
856569,1075197,1
856493,1075234,1
856570,1075235,1
956781,1075250,1
856639,1075288,1
856718,1075290,1
856640,107536,1
856574,1075469,1
856642,1075477,1
856722,107551,1
850899,1075614,1
856646,1075650,1
855454,1056973,1
855609,1057059,1
855455,1057077,1
855456,1057096,1
855457,1057171,1
956878,1057220,1
855314,1057393,1
855387,1057574,1
855390,1057814,2
855624,1058122,1
855625,1058158,2
855626,1058214,1
855328,1058292,1
855630,1058407,1
855478,1058509,2
954373,1058538,1
855404,1058571,1
855334,1058608,1
855408,1058868,1
855339,1058911,3
855487,1059020,2
855642,1059114,1
855643,1059181,1
855491,1059264,1
855499,1059313,1
855502,1059420,1
855513,1060123,1
855734,1060208,1
855735,1060238,1
855815,1060376,1
855740,1060653,1
855819,1060727,1
855526,1061029,1
850960,1061109,1
855747,1061251,1
855678,1061324,2
855828,1061342,1
855532,1061375,1
955169,1061406,1
855681,1061548,1
855831,1061607,1
855682,1061626,1
855535,1061633,1
855832,1061641,1
855538,1061773,1
855688,1061934,1
855542,1061953,1
855843,106222,1
855547,1062266,1
855844,1062300,1
855845,1062379,1
855549,1062400,1
855846,1062477,2
855550,1062537,1
855699,10626,1
855553,1062692,1
953368,1062694,1
855773,1062792,1
855557,1062873,1
855854,1062919,1
855859,1063193,2
855711,1063366,1
855862,1063383,1
855787,1063577,1
855716,1063605,1
855867,1063656,1
855717,1063661,1
855868,106370,1
855869,1063754,3
855791,1063812,1
855720,1063856,1
855792,1063859,1
855721,1063872,1
855793,1063879,1
855954,1063994,2
855873,1064054,1
947881,1064076,1
946462,1064121,1
855877,1064201,1
855797,106421,1
855960,1064412,1
856109,1064644,1
949402,1064662,1
855885,1064709,1
855966,1064833,1
856038,106503,1
951109,1065110,1
856040,1065213,2
855973,1065235,1
855895,1065327,1
856121,1065348,1
856043,1065390,2
856044,1065477,1
855981,1065886,1
856128,1065980,1
855982,1066006,1
856050,1066030,1
851072,1066044,1
856133,1066538,1
856057,1066601,1
856058,1066628,1
855914,1066901,1
856140,1067072,2
856064,1067248,1
855918,1067287,1
856145,1067565,1
856000,106760,1
856069,1067654,1
856004,1067726,1
856150,1067740,1
856005,1067778,1
856073,1067874,1
856153,1067988,1
855934,1068238,2
850951,1068288,2
856016,1068391,1
855938,1068481,1
958783,1068899,1
856021,1069034,2
856166,1069076,1
856089,1069181,1
856023,1069297,1
856169,1069362,1
856093,1069446,1
856171,1069457,2
856326,1069486,1
856173,1069643,1
856177,1069803,1
856400,1069833,1
856180,1069999,1
856333,1070019,1
856101,1070028,1
856334,1070063,1
856182,1070107,1
856335,1070119,1
856339,1070372,2
856256,1070387,1
856412,1070676,2
856344,1070814,1
856193,1070859,1
856264,1071011,1
856353,1071446,1
856273,1071638,1
856357,1071721,1
954690,1071939,1
856432,1071972,1
952585,1071975,1
856215,1072216,1
856285,1072237,1
949612,1072256,1
856286,1072257,1
856438,1072283,1
950688,1072366,1
856370,1072433,1
856221,1072481,1
856443,1072534,1
856222,1072570,1
856292,1072626,1
856295,1072800,1
856380,1073117,1
856452,1073133,1
952987,1073391,1
946647,1073413,1
856235,1073433,1
947879,1073455,1
959204,107349,1
856457,1073559,1
856236,1073597,1
856399,1074242,1
856551,1074388,1
856474,1074451,1
951214,1074458,1
856701,1074539,2
945381,1074568,1
856556,1074644,1
856647,1075722,1
851008,1075808,1
856727,1075871,2
856582,1075899,1
856728,1075905,1
856506,107591,2
856729,1075944,1
856653,1076110,1
856736,1076302,1
856591,1076316,3
856737,1076338,1
856661,1076530,1
856596,1076657,1
947901,1076930,1
850728,1076939,1
949776,1077168,1
950617,1077331,1
856753,1077417,1
856677,1077590,1
856533,1077606,1
856678,1077621,1
856679,1077669,1
952528,1077770,1
856759,1077837,1
856616,1077921,1
856683,1077969,1
856685,1078051,1
856763,1078053,1
856620,1078135,1
856687,1078141,2
856766,1078211,2
856546,1078341,1
856769,1078369,1
856776,1078493,1
856773,1078517,1
856777,1078529,1
857077,1078602,1
856779,1078631,1
856852,1078811,1
857005,1078818,2
857006,1078850,1
856786,1078882,1
857085,1078915,1
856787,1078920,1
850802,107917,1
857014,1079222,2
856861,1079232,1
857016,1079336,2
856798,1079573,1
857020,1079599,1
856867,1079686,1
959478,1079727,1
857102,1079980,1
856873,1080117,2
856874,1080213,1
857107,1080276,1
856809,1080287,1
856811,1080394,1
857111,1080561,1
856817,1080725,1
856821,1081082,1
857042,1081091,1
856822,1081103,1
856889,1081140,1
947689,1081234,1
857045,1081235,1
857123,1081287,2
856826,1081310,1
856827,108133,1
856830,1081425,1
953798,1081449,1
856898,1081474,1
856833,1081534,1
857054,1081538,3
856834,1081545,1
857134,1081595,1
856838,1081643,1
856839,1081726,2
857063,1081862,1
857064,1081896,1
947555,1082006,1
857071,1082109,1
856925,1082138,1
856919,1082196,1
857149,108227,1
857228,1082272,1
857229,1082300,1
857301,1082311,1
945679,1082459,1
857235,1082621,1
949241,1082629,1
857307,1082643,1
857158,1082653,2
857160,1082705,2
856940,1082739,1
856941,1082793,1
955038,1082796,1
857242,1082859,1
856943,1082869,2
857315,1082963,1
956701,108310,1
857171,1083429,1
857250,1083448,2
856951,1083455,1
856952,1083495,1
857178,1083784,1
857257,1083794,1
857328,1083802,1
856960,1083850,1
857260,1083865,1
857332,1083960,1
857262,1083966,1
857264,1084000,1
946446,1084030,1
857187,1084057,1
951725,1084115,1
857337,1084143,1
945770,1084150,1
857191,1084272,1
856972,1084345,1
857193,1084396,1
945630,1084400,1
856974,1084488,1
856975,1084534,1
857276,1084648,1
856977,1084651,1
857202,1084981,1
857203,1085045,2
857283,1085101,2
857284,1085150,1
857356,1085235,1
857207,1085250,1
857287,1085298,1
947132,1085346,1
856990,1085452,1
856994,1085629,1
856995,1085664,1
857365,1085666,1
857366,1085717,1
857217,1085730,1
856998,1085841,2
857452,1085966,1
857453,1086003,2
947751,1086015,1
857378,108604,1
857223,1086140,1
857457,1086275,1
850999,1086307,1
857606,1086622,1
857607,1086659,1
857536,1086667,2
857537,1086762,1
857466,1086765,1
857538,1086795,1
857467,1086798,1
857391,1086842,1
952175,1086902,1
857612,1086989,2
857470,1087013,1
949863,1087067,1
857615,1087083,1
857473,1087123,1
857476,108727,1
950563,1087307,1
857401,1087378,1
857479,1087381,2
851385,1087509,1
857624,1087533,1
952850,1087664,1
857485,1087920,1
857629,1087921,1
857408,1088003,1
857486,1088004,2
857560,1088130,1
857488,1088140,2
946760,1074679,1
856630,1074809,1
856708,1074810,1
856485,107482,1
856486,1074834,1
856712,1074952,1
856566,1075036,1
856635,1075059,1
856494,1075274,1
856721,1075483,1
856575,1075503,1
856499,1075510,1
955425,1075564,1
856501,1075623,1
856726,1075813,1
856648,1075868,1
856508,1076006,1
856733,1076189,2
856589,1076249,1
856735,1076281,3
856660,1076484,1
950874,1076521,1
856742,1076681,1
856598,1076754,1
856523,1076868,1
856601,1076870,1
856602,1076932,1
856608,1077389,1
856532,107754,1
856610,1077549,1
856611,1077607,1
856618,1078041,1
856764,1078118,1
856621,1078181,1
856690,1078266,1
856768,1078268,1
856625,1078380,1
856548,1078395,2
856775,1078455,1
856772,1078484,1
950181,1078504,1
952127,1078576,1
857001,1078637,1
856699,1078654,1
857080,1078705,1
947480,1078708,1
950784,1078877,1
856856,1078947,2
952311,1079047,1
856791,1079155,1
857090,1079184,1
856792,1079200,1
857015,1079264,2
953416,1079340,1
856864,1079442,1
950603,1079488,1
856865,1079505,1
857019,1079542,1
851120,1079578,3
857100,1079764,1
857024,1079811,2
856871,1079996,1
856805,1080051,1
856806,1080114,1
857106,1080218,1
856877,1080350,1
856878,1080411,1
856812,1080508,2
857034,1080579,3
857113,1080632,1
856816,1080678,1
857037,1080701,1
856818,108085,2
856885,1080899,1
857039,1080907,1
857040,1081023,1
856890,1081167,1
955071,1081182,1
857121,1081184,1
958950,1081291,1
857047,1081321,1
857124,1081328,1
856894,1081336,1
857050,1081423,1
949895,1081457,1
856832,1081506,1
959361,1081558,1
856835,1081564,1
856903,1081585,1
856905,1081652,1
945830,1081701,1
856840,1081756,1
856841,1081773,1
857062,1081808,1
959651,1081875,1
857065,1081929,1
857066,1081957,1
857067,1081977,1
856916,1082080,3
856917,1082108,1
857073,1082198,1
947888,1082252,1
857150,108230,1
857151,1082305,1
857230,1082306,1
857233,1082471,1
857155,1082546,1
857234,108255,1
856937,1082641,1
857237,1082654,1
856938,1082659,1
857238,1082695,3
857161,1082782,1
857241,1082819,1
857163,1082853,1
857165,1082939,1
856945,1082960,1
958362,1083105,1
857169,1083260,1
856949,1083273,1
945547,1083302,1
857251,1083487,1
857322,1083498,1
857173,1083504,1
857254,1083590,1
856955,1083604,1
857176,1083647,2
857326,1083726,1
857327,1083779,1
857179,1083805,2
857331,1083885,1
857261,1083948,1
856962,1083954,1
857333,1083973,2
857334,1083992,2
856965,1084005,1
949700,1084088,1
857268,1084209,1
857190,1084229,1
857269,1084235,1
947702,1084250,1
856970,1084253,1
856971,1084305,1
857194,1084480,2
857273,1084483,1
857196,1084550,1
857197,1084645,1
857351,1084980,1
947309,1084989,1
856982,108501,1
857355,1085186,1
857360,1085470,1
857212,1085515,1
857363,1085601,2
857364,1085636,1
857296,1085769,3
857368,1085864,1
958857,1085883,1
857299,1085964,1
857221,1085978,1
857300,1086000,1
857222,1086027,3
857379,1086143,1
857527,1086195,1
857456,108622,1
857530,1086301,1
857460,1086374,1
857603,1086410,1
857604,1086524,1
857386,1086612,1
857388,108670,1
945871,1086733,1
857389,1086763,1
857539,1086809,1
857468,1086867,1
857414,1088307,1
857493,108837,1
857638,1088455,1
857570,1088728,1
857420,1088730,1
857642,1088758,2
857644,1088851,1
857424,108891,1
857576,1088995,1
857426,1089011,1
857577,1089022,1
857505,1089030,1
857506,1089075,1
857581,1089203,1
857655,1089551,1
857585,1089553,1
857656,1089570,1
959357,1089601,1
857437,1089698,1
857588,1089739,2
857517,1089873,1
857590,1089902,1
857591,1089919,1
857519,1089932,2
857592,1089985,1
954187,1089989,1
857442,1089993,1
857523,1090112,1
857673,1090486,1
951905,1090487,1
857675,1090655,1
857759,1090705,2
857760,1090735,1
857761,1090776,2
857905,1090942,1
857837,1091048,1
857910,1091260,1
857692,1091283,1
857840,1091292,1
857912,1091307,1
857842,1091337,1
857773,1091351,1
857914,109136,1
857844,1091402,1
857775,1091414,1
955419,1091431,1
857698,1091432,1
857700,1091570,1
857848,1091598,2
857779,1091646,1
857920,1091656,2
857922,1091768,1
857851,1091811,1
857704,1091823,1
945285,1091824,1
857705,1091833,1
954824,1091838,1
857924,1091846,1
851508,1091876,1
857707,109198,1
857927,1092003,2
857713,1092306,1
857860,1092368,1
857789,1092386,1
851262,1092528,1
857863,1092543,1
857792,1092574,1
947655,1092589,1
950787,1092642,1
857719,1092660,1
857937,1092693,1
857938,1092737,1
857722,1092856,1
857797,1092877,3
857943,1093115,2
857726,1093125,1
857801,1093142,1
851041,1093178,1
857873,1093192,1
857878,109357,1
953179,1093581,1
857807,1093585,1
857880,1093729,1
857953,109379,1
857738,1093909,1
857813,1093917,1
857957,1094066,1
857958,1094126,1
857817,1094151,3
947304,1094299,2
857746,1094342,1
947322,1094373,1
953959,1094378,1
857748,1094390,1
857969,1094676,1
857977,1094748,1
858127,1094976,2
947043,1095032,1
949287,1095093,1
858058,1095126,2
858198,1095190,1
858133,1095229,1
955187,1095243,1
851165,1095280,1
858202,1095322,1
857990,1095359,2
858064,1095362,3
857991,1095396,1
858138,1095479,3
857993,1095482,1
851435,1095565,2
858208,1095592,2
858142,1095617,1
950053,109563,1
946975,1095661,2
858073,1095683,1
858144,1095752,1
858000,1095765,1
858145,1095789,2
949132,1095819,1
858075,1095821,1
953197,1095836,1
956660,1095892,1
858215,1095913,1
858080,1096000,1
949599,1096017,1
858083,1096110,1
952751,1096215,1
858012,1096225,2
858087,1096251,1
858158,1096318,1
945289,1096338,1
858159,1096369,1
858228,1096393,1
946119,1096397,1
851236,1096412,1
858091,1096421,1
858017,1096445,2
956594,1096464,1
858093,1096549,1
858019,1096562,1
858095,1096580,1
953398,1096599,1
858165,1096636,1
858022,1096638,1
858097,1096645,1
858170,1096836,1
858102,1096850,1
858171,1096959,1
858173,1097039,1
851603,1097083,1
858032,1097154,1
858176,1097169,1
858112,1097305,1
858251,1097354,1
858040,1097474,1
858186,1097560,1
858043,1097585,1
858119,1097590,1
858188,1097645,1
955509,1097738,1
858193,1097865,1
858194,1097936,1
858266,1097998,1
858347,1098038,1
858348,1098064,1
858276,1098089,1
858277,1098154,1
858505,1098293,1
858508,1098459,1
858356,1098488,1
949251,1098492,1
858358,1098571,1
946406,1098646,1
858433,1098713,1
857540,1086923,1
850901,1086931,2
857543,1087065,2
857472,1087072,1
857395,1087109,1
857399,108731,1
957043,1087322,1
857549,1087329,1
857622,1087395,2
857625,1087651,1
949043,1087802,1
857630,1088013,1
857559,1088023,1
954293,1088115,1
857410,1088134,1
857411,108818,1
857412,1088221,2
857491,1088287,1
857565,1088350,1
857416,1088445,1
857494,1088452,1
857568,1088573,1
857496,1088587,2
857571,1088769,1
857573,1088856,1
951825,1088989,1
857647,1088992,1
857427,1089028,1
857649,1089037,1
857428,1089051,1
851097,1089149,1
857580,1089168,1
857432,1089294,1
857583,1089352,1
857654,1089365,1
857584,1089370,1
945716,1089371,1
857586,1089578,1
946683,1089618,1
857514,1089619,1
857438,1089750,2
857516,1089766,1
857659,1089797,1
857439,1089870,1
857440,1089904,1
857444,1090049,2
857447,1090245,1
857525,1090248,1
857526,1090287,1
857600,1090422,1
857678,1090453,1
857672,1090470,1
857757,1090578,1
857674,1090592,1
857676,1090724,1
857829,109073,1
857683,1090767,1
857902,1090783,1
857904,1090867,1
857764,1090938,3
857907,1090980,1
950300,1091040,1
952072,1091095,1
857691,1091223,1
950091,1091264,2
857839,1091272,1
857694,1091314,1
857843,1091368,1
857915,1091399,1
857697,1091412,1
857776,1091442,1
857847,1091554,1
857778,1091582,1
946622,1091673,1
857781,1091755,1
857852,1091832,1
857853,1091859,1
857855,1091987,1
857929,1092158,1
857931,1092235,1
857859,1092264,1
959764,1092418,1
857861,1092425,1
857717,1092552,1
857935,1092580,1
857796,1092817,1
857868,1092843,1
857724,1093045,1
857799,1093057,1
857942,1093078,1
857871,1093081,1
857802,1093220,1
857728,1093273,2
857945,1093374,1
857879,1093678,1
857808,1093701,1
857950,1093707,1
857809,1093744,1
857737,1093837,1
857739,1093933,2
857956,1093965,1
857816,1094097,1
955360,1094103,1
955363,1094153,1
857960,1094247,1
857890,1094249,1
857819,1094255,1
857891,1094283,1
857892,1094324,2
949054,1094362,1
946093,1094449,1
858049,1094596,2
858125,1094884,1
858057,1095092,2
858130,1095107,1
858132,1095203,1
858134,1095241,2
858063,1095311,1
858207,1095549,1
857995,1095554,1
850826,109556,2
857996,1095569,1
858209,1095607,1
857998,1095637,1
858074,1095771,2
952274,1095817,1
858001,1095818,1
858002,1095850,1
858214,1095866,1
858216,1095936,1
858005,1095957,1
858150,1095970,1
858007,1096025,1
850882,1096058,1
858082,1096069,1
858152,1096076,1
858153,1096126,1
858086,1096219,1
858013,1096273,1
858090,1096382,1
858229,1096430,3
858021,1096608,2
858234,1096623,1
858235,1096656,1
858166,1096677,1
858023,1096689,1
858024,1096729,1
858099,1096732,3
858169,1096784,1
858026,1096807,1
858240,1096890,1
947892,1096919,1
858103,1096945,1
858105,1097008,1
858031,1097040,2
858035,1097225,2
858250,1097320,1
858037,1097338,2
858252,1097390,2
858039,1097428,1
858115,1097435,1
858183,1097468,1
858117,1097522,1
858185,1097529,2
858042,1097546,2
858256,1097549,1
953212,1097565,1
953895,1097629,1
858259,1097668,3
858190,10977,1
858124,1097814,2
858270,1097860,1
946141,1097899,1
858496,1097903,2
858516,1098742,1
858291,1098757,2
858434,1098761,1
858517,1098784,1
858435,1098813,1
946797,1098891,1
858367,1098899,1
858295,1098911,1
858521,1098931,1
858298,1099005,1
858372,1099037,1
858443,1099054,1
858528,1099188,1
858447,109921,1
858380,1099376,1
858307,1099415,1
858534,1099452,1
858308,1099484,1
858309,1099547,1
858536,1099591,1
858310,1099594,1
858455,1099615,1
858385,1099619,1
858538,1099627,1
858312,1099629,1
858387,1099706,1
858542,1099767,1
858390,1099778,1
858543,1099796,2
946085,1099816,1
858392,1099891,1
858465,1099944,2
858322,1099966,2
858549,1100005,1
858467,1100020,1
858324,1100042,1
858469,1100081,1
858399,1100094,2
858401,1100170,1
858554,1100177,1
858555,1100192,1
858329,1100198,1
850984,1100206,1
858330,1100213,3
858474,1100224,1
858559,1100372,2
858563,1100584,1
858413,1100675,2
858566,1100767,1
950950,11009,1
950064,1101028,1
858644,1101109,1
858573,1101116,1
858645,1101150,1
858574,1101224,1
958421,1101236,1
858646,1101266,1
947907,1101425,1
858794,1101444,1
858648,1101449,1
858728,1101650,1
858653,1101713,1
858800,1101725,1
858731,1101761,1
858733,1101895,1
858804,1101964,1
858589,1102074,1
858806,1102097,1
858737,1102177,2
858807,1102213,1
858661,1102290,1
858592,1102308,1
858811,1102412,1
858747,1102729,1
858818,1102816,1
858602,1102831,1
858819,1102851,1
858603,1102866,1
858754,1103065,1
858677,1103082,2
858758,1103181,2
858611,1103203,1
858829,110325,1
858685,1103355,1
858832,1103377,1
858764,1103465,1
858617,1103475,1
858765,1103479,1
858835,1103580,1
858691,110366,2
959756,1103731,1
858839,110375,1
946949,1103811,1
858775,1103995,1
858776,1104037,1
858847,1104220,1
858780,1104361,2
858781,1104497,2
858782,1104548,2
956845,1104609,1
858640,1105033,2
951231,1105168,1
858790,1105192,1
858714,1105218,1
858716,1105330,1
858862,1105385,2
858864,1105575,1
859095,1105628,2
950120,1105690,1
858866,1105701,1
858952,1105828,1
859099,1105839,1
859020,1105865,1
859021,1105898,1
859101,1105900,1
950671,1105934,1
858877,1105939,1
858883,1106345,1
858885,1106502,1
859030,1106503,1
858886,1106524,1
858887,1106640,1
858967,1106774,1
859114,1106811,1
858890,1106847,1
858970,1106967,1
858893,1107042,1
859118,1107088,2
858972,1107090,1
858894,1107113,2
859039,1107143,1
952572,1107170,1
959525,1107182,1
850903,1107212,1
858895,1107230,1
859040,1107235,1
859042,1107370,1
859122,1107377,1
858898,1107395,1
858900,1107477,1
858978,1107532,1
958516,1107569,1
858902,1107670,1
858903,1107747,1
859131,1108027,1
947914,1108054,1
859133,1108259,1
858986,1108329,1
858989,1108417,1
859138,1108523,1
859059,1108554,1
858915,1108610,1
859061,1108662,1
858993,1108690,1
859065,1108835,1
859000,1109056,1
858924,1109082,1
859149,1109103,1
951259,1109117,1
859070,1109183,1
859003,1109290,1
858927,1109333,1
947896,1109537,1
859156,1109597,2
859009,1109705,1
951205,1109856,1
858939,1110149,1
953843,1110252,1
859017,1110255,1
947898,111028,1
859087,1110375,1
859395,1110568,2
859396,1110617,1
859173,1110640,1
859174,1110701,2
858346,1098002,2
858269,1098094,2
858349,1098108,2
858421,1098160,1
951702,1098315,1
858424,1098401,1
950701,1098403,1
858509,1098489,1
858427,1098503,1
858359,1098607,1
858287,1098624,1
858360,1098640,1
858364,1098767,1
858365,1098824,1
858436,1098861,1
858366,1098876,1
951921,1098945,1
858439,1098948,2
858369,1098975,1
858297,109898,1
858371,1099021,1
858525,1099040,1
858527,1099086,1
858529,1099202,1
858448,1099269,1
858449,1099309,1
858379,1099315,1
858381,1099434,1
858382,1099538,2
858535,109954,1
858537,1099600,1
858313,1099648,1
858458,1099718,1
858389,1099762,2
949419,1099890,1
858321,1099941,1
858548,1099957,1
858396,1099985,1
947745,1100018,1
858552,1100134,1
858553,1100142,2
858471,1100167,1
858473,11002,1
858332,1100267,1
858478,1100387,1
858335,1100434,2
858479,1100444,2
858409,1100471,1
851394,1100566,1
858414,1100742,1
858485,1100784,1
858567,1100821,1
858486,1100837,2
858568,1100845,1
858343,1100851,1
959237,1100965,1
858570,1100970,1
858489,1100985,1
858419,1100987,2
858571,1101011,1
858572,1101055,1
858720,1101133,1
858721,1101226,1
858493,1101238,1
858793,1101358,1
952682,1101360,1
858577,1101388,1
858795,1101494,1
858580,11016,1
958951,1101656,1
954559,1101701,1
858729,1101705,1
959253,1101752,1
858734,110195,2
858588,1102017,3
954047,1102118,1
858808,1102287,1
858809,1102314,1
858664,1102416,1
858665,1102489,1
956971,1102599,1
858668,1102667,1
858746,1102711,1
858816,1102715,1
858674,1102873,1
858605,1103012,1
858827,1103187,1
858683,1103251,1
858761,1103272,2
858830,1103279,1
858762,1103338,1
858615,1103365,1
858616,1103458,1
858833,1103472,1
858688,1103500,1
858620,1103638,1
858770,1103745,2
858629,1104173,2
858630,1104235,1
851459,1104254,1
858849,1104311,1
858632,1104326,2
946765,1104444,1
858705,1104503,1
858852,1104566,1
858854,1104681,1
858785,1104741,1
952031,1104944,1
858788,1105053,1
858791,1105225,1
858945,1105335,1
859094,1105590,1
858949,1105635,1
859097,1105757,1
851315,1105799,1
947155,1106000,1
859025,1106196,1
859105,1106200,1
858881,1106232,1
859027,1106299,1
858884,1106416,1
858963,1106489,1
953399,1106710,1
859112,1106718,2
859117,1107011,1
858971,1107014,1
858975,1107393,2
859124,1107465,1
859125,1107510,1
858979,1107584,1
953178,1107695,1
859127,1107725,1
858980,110774,1
945513,1107741,2
858904,1107774,1
858982,1107861,1
851129,1108045,1
858909,1108278,2
858910,1108354,1
859055,1108356,1
859056,1108385,1
858988,1108399,1
949328,1108411,1
859137,1108416,1
858913,110842,1
858990,1108551,1
946545,1108700,1
859063,1108780,1
858919,1108793,1
858920,1108828,1
858921,1108880,1
859066,1108892,1
858998,1108968,1
859069,1109085,1
954234,1109146,1
859004,1109421,1
859153,1109447,1
859007,1109579,2
858934,1109870,1
859080,1109920,1
859085,1110245,1
859089,1110547,1
859091,1110673,2
859397,1110675,1
859178,1110950,1
859404,1111230,2
859407,1111495,1
859258,1111522,1
859408,1111549,1
859409,111165,1
945765,1111671,1
859331,1111714,1
859412,1111753,1
851295,1111901,1
859334,1111902,1
859398,1110785,1
859323,1111134,1
859403,111114,1
956963,1111178,1
859405,111128,1
859256,1111293,1
859327,1111418,1
954501,1111740,1
859263,1111786,1
859336,1112031,1
859193,1112078,1
859337,1112090,1
859195,1112122,1
859269,1112207,1
859270,1112309,1
859199,1112437,1
859274,1112578,1
859426,1112698,1
859204,1112703,1
859205,1112783,1
859428,1112820,2
951578,1112852,1
859280,1113059,2
859432,1113175,1
945424,1113271,1
956710,1113349,1
949692,1113398,1
859214,1113518,1
859288,1113557,1
859217,1113639,1
859440,1113682,1
859218,1113708,1
859291,1113736,1
859292,1113822,1
859293,1113865,1
859294,1113909,1
859444,1113930,2
859445,1113949,1
859296,1113968,1
951598,1114052,1
859226,1114148,1
859227,1114179,1
859372,1114235,1
859232,1114448,1
859234,1114580,1
859379,111468,1
859308,1114698,2
859380,1114738,1
859238,1114930,1
859461,1114984,2
859385,1115285,1
859464,1115307,1
859243,1115415,2
859387,1115520,1
859469,1115669,1
958667,1116014,1
859693,1116064,2
859629,1116137,1
859696,1116306,2
859698,1116453,1
859701,1116704,1
859703,1116789,1
956768,1116850,1
859488,1116883,1
951389,1117093,1
859490,1117140,1
859492,1117410,1
850739,1117450,1
859642,1117556,1
859643,1117766,1
859712,1117853,1
859569,1118017,1
859647,1118316,1
859502,1118473,1
859721,11186,1
859578,1118648,1
859581,1118875,2
859509,1118884,1
859727,1118924,1
859660,1119089,1
859512,1119098,1
859729,1119115,3
859661,1119150,1
859730,1119169,1
959216,111917,1
952106,1119250,1
859515,1119333,1
859589,1119395,2
859590,1119594,1
859591,1119687,1
859592,1119757,2
946873,1119813,1
859520,1119814,1
859741,1120061,1
859744,1120354,2
859600,1120423,1
859745,1120438,1
859528,1120469,1
859746,1120488,1
859529,1120534,1
859747,1120539,1
859603,1120549,1
859531,1120622,1
859532,1120823,1
859682,1120924,1
859534,1120940,1
859608,1121027,1
859610,112134,1
859685,1121351,1
859538,1121380,1
859688,1121504,1
859760,112178,1
859765,1121816,1
859991,1121890,2
859766,1121903,1
859995,112218,1
859771,1122338,1
859998,1122451,1
947521,1122668,1
859851,1122874,1
860005,1123008,1
859781,1123094,1
859782,1123161,1
860009,1123346,1
860012,1123536,1
859787,1123566,1
859860,1123678,1
860013,1123742,1
859788,1123750,1
860016,1123871,1
859936,1123947,1
859865,1123968,1
859938,1123984,1
860020,1124071,2
860021,1124157,1
950542,1124182,1
859796,1124186,2
859941,1124209,1
860022,1124249,1
859871,1124355,1
859874,1124550,2
859804,1124749,1
859806,1124906,1
859808,1125028,1
860035,1125076,1
953742,1125094,1
859884,1125162,1
859811,1125211,2
860038,1125247,1
859958,1125258,1
859813,1125270,1
859959,1125277,2
859887,1125314,1
859961,1125437,1
859890,1125498,2
860043,1125505,1
859964,1125601,1
860046,1125691,1
859966,1125762,1
859820,1125774,1
859894,11258,1
860048,1125809,1
860049,1125852,1
859969,1125872,1
859898,1125939,2
859899,1125980,2
859827,1126142,1
859828,1126179,2
860056,1126232,1
859903,1126277,2
859977,1126288,1
859905,1126374,1
859980,1126514,1
859981,1126554,1
859984,1126691,1
859264,1111959,1
859417,1112114,1
859268,1112145,1
859340,1112243,1
859272,1112455,1
859200,1112496,1
859345,1112583,1
859203,1112661,1
859276,1112688,1
859278,1112787,1
951638,1112838,1
859351,1113091,1
859281,1113101,1
859431,1113130,1
859355,1113404,2
859434,111343,1
859435,1113473,1
859286,11135,1
859360,1113621,1
859361,111368,1
959647,1113852,1
859225,1114041,2
859448,1114147,2
859300,111418,2
859301,1114223,1
859452,1114314,1
859230,1114335,1
859374,1114352,1
859376,111453,1
859233,1114556,1
859306,1114558,1
859307,111462,1
859236,1114691,1
859237,1114827,1
859309,111483,1
859462,1115039,1
859384,1115089,1
951540,1115375,1
859467,1115566,1
